operation_id,visit_id,operation_type,aircraft_category,start_time,end_time,pax,stand_id,stand_type,walking_distance,is_contact
V_M02004_M02014_TURN,V_M02004_M02014,turnaround,C,2026-03-12 14:30:00,2026-03-12 15:10:00,348,110,contato,135.0,1
V_M02005_M02017_TURN,V_M02005_M02017,turnaround,C,2026-03-12 14:40:00,2026-03-12 15:30:00,372,107,contato,120.0,1
V_M02007_M02023_TURN,V_M02007_M02023,turnaround,C,2026-03-12 14:50:00,2026-03-12 15:55:00,272,116,contato,230.0,1
V_M02009_M02019_TURN,V_M02009_M02019,turnaround,C,2026-03-12 14:55:00,2026-03-12 15:40:00,372,109,contato,130.0,1
V_M02011_M02043_TURN,V_M02011_M02043,turnaround,C,2026-03-12 15:05:00,2026-03-12 17:10:00,272,111,contato,140.0,1
V_M02015_M02026_TURN,V_M02015_M02026,turnaround,C,2026-03-12 15:25:00,2026-03-12 16:10:00,352,110,contato,135.0,1
V_M02018_M02035_TURN,V_M02018_M02035,turnaround,C,2026-03-12 15:40:00,2026-03-12 16:35:00,372,108,contato,125.0,1
V_M02020_M02032_TURN,V_M02020_M02032,turnaround,C,2026-03-12 15:40:00,2026-03-12 16:25:00,140,115,contato,160.0,1
V_M02022_M02037_TURN,V_M02022_M02037,turnaround,C,2026-03-12 15:55:00,2026-03-12 16:35:00,280,113,contato,150.0,1
V_M02024_M02041_TURN,V_M02024_M02041,turnaround,C,2026-03-12 16:00:00,2026-03-12 16:55:00,140,114,contato,155.0,1
V_M02025_M02046_TURN,V_M02025_M02046,turnaround,C,2026-03-12 16:05:00,2026-03-12 17:15:00,272,109,contato,130.0,1
V_M02028_M02053_TURN,V_M02028_M02053,turnaround,C,2026-03-12 16:10:00,2026-03-12 17:25:00,272,112,contato,145.0,1
V_M02027_M02050_TURN,V_M02027_M02050,turnaround,C,2026-03-12 16:10:00,2026-03-12 17:20:00,140,124,contato,270.0,1
V_M02029_M02057_TURN,V_M02029_M02057,turnaround,C,2026-03-12 16:15:00,2026-03-12 17:35:00,272,121,contato,255.0,1
V_M02030_M02044_TURN,V_M02030_M02044,turnaround,C,2026-03-12 16:20:00,2026-03-12 17:10:00,372,107,contato,120.0,1
V_M02031_M02059_TURN,V_M02031_M02059,turnaround,C,2026-03-12 16:25:00,2026-03-12 17:40:00,272,119,contato,245.0,1
V_M02033_M02062_TURN,V_M02033_M02062,turnaround,C,2026-03-12 16:30:00,2026-03-12 17:55:00,236,122,contato,260.0,1
V_M02034_M02054_TURN,V_M02034_M02054,turnaround,C,2026-03-12 16:35:00,2026-03-12 17:30:00,140,125,contato,275.0,1
V_M01990_M02049_DEP,V_M01990_M02049,departure,C,2026-03-12 16:35:00,2026-03-12 17:20:00,118,127,contato,285.0,1
V_M02036_M02052_TURN,V_M02036_M02052,turnaround,A,2026-03-12 16:35:00,2026-03-12 17:25:00,18,129,contato,295.0,1
V_M02038_M02077_TURN,V_M02038_M02077,turnaround,E,2026-03-12 16:40:00,2026-03-12 18:45:00,596,117,contato,235.0,1
V_M02040_M02065_TURN,V_M02040_M02065,turnaround,C,2026-03-12 16:50:00,2026-03-12 18:10:00,272,113,contato,150.0,1
V_M02039_M02069_TURN,V_M02039_M02069,turnaround,C,2026-03-12 16:50:00,2026-03-12 18:15:00,272,115,contato,160.0,1
V_M02042_M02060_TURN,V_M02042_M02060,turnaround,C,2026-03-12 17:00:00,2026-03-12 17:40:00,352,108,contato,125.0,1
V_M02045_M02063_TURN,V_M02045_M02063,turnaround,C,2026-03-12 17:15:00,2026-03-12 17:55:00,348,114,contato,155.0,1
V_M02048_M02066_TURN,V_M02048_M02066,turnaround,C,2026-03-12 17:20:00,2026-03-12 18:10:00,372,110,contato,135.0,1
V_M02051_M02068_TURN,V_M02051_M02068,turnaround,C,2026-03-12 17:25:00,2026-03-12 18:10:00,352,111,contato,140.0,1
V_M02056_M02067_TURN,V_M02056_M02067,turnaround,C,2026-03-12 17:30:00,2026-03-12 18:10:00,372,107,contato,120.0,1
V_M02055_M02073_TURN,V_M02055_M02073,turnaround,A,2026-03-12 17:30:00,2026-03-12 18:25:00,18,128,contato,290.0,1
V_M02058_M02070_TURN,V_M02058_M02070,turnaround,C,2026-03-12 17:35:00,2026-03-12 18:20:00,372,109,contato,130.0,1
V_M02061_M02075_TURN,V_M02061_M02075,turnaround,C,2026-03-12 17:50:00,2026-03-12 18:35:00,348,112,contato,145.0,1
V_M02064_M02078_TURN,V_M02064_M02078,turnaround,C,2026-03-12 18:10:00,2026-03-12 18:50:00,272,108,contato,125.0,1
V_M02072_M02080_TURN,V_M02072_M02080,turnaround,C,2026-03-12 18:25:00,2026-03-12 19:05:00,140,111,contato,140.0,1
V_M02071_M02095_TURN,V_M02071_M02095,turnaround,C,2026-03-12 18:25:00,2026-03-12 20:05:00,272,113,contato,150.0,1
V_M02074_M02083_TURN,V_M02074_M02083,turnaround,C,2026-03-12 18:30:00,2026-03-12 19:10:00,372,107,contato,120.0,1
V_M02076_M02085_TURN,V_M02076_M02085,turnaround,C,2026-03-12 18:40:00,2026-03-12 19:20:00,348,109,contato,130.0,1
V_M02079_M02091_TURN,V_M02079_M02091,turnaround,C,2026-03-12 19:00:00,2026-03-12 19:50:00,372,110,contato,135.0,1
V_M02082_M02098_TURN,V_M02082_M02098,turnaround,C,2026-03-12 19:10:00,2026-03-12 20:10:00,440,108,contato,125.0,1
V_M02081_M02128_TURN,V_M02081_M02128,turnaround,C,2026-03-12 19:10:00,2026-03-12 21:50:00,140,130,contato,300.0,1
V_M02084_M02097_TURN,V_M02084_M02097,turnaround,C,2026-03-12 19:15:00,2026-03-12 20:10:00,272,114,contato,155.0,1
V_M02087_M02119_TURN,V_M02087_M02119,turnaround,C,2026-03-12 19:30:00,2026-03-12 21:05:00,272,115,contato,160.0,1
V_M02088_M02116_TURN,V_M02088_M02116,turnaround,C,2026-03-12 19:35:00,2026-03-12 21:00:00,348,111,contato,140.0,1
V_M02089_M02102_TURN,V_M02089_M02102,turnaround,C,2026-03-12 19:45:00,2026-03-12 20:30:00,440,107,contato,120.0,1
V_M02090_M02122_TURN,V_M02090_M02122,turnaround,C,2026-03-12 19:50:00,2026-03-12 21:35:00,272,112,contato,145.0,1
V_M02092_M02106_TURN,V_M02092_M02106,turnaround,C,2026-03-12 19:55:00,2026-03-12 20:45:00,372,109,contato,130.0,1
V_M02093_M02125_TURN,V_M02093_M02125,turnaround,C,2026-03-12 19:55:00,2026-03-12 21:45:00,348,116,contato,230.0,1
V_M02096_M02131_TURN,V_M02096_M02131,turnaround,C,2026-03-12 20:10:00,2026-03-12 21:55:00,140,129,contato,295.0,1
V_M02100_M02133_TURN,V_M02100_M02133,turnaround,C,2026-03-12 20:20:00,2026-03-12 22:00:00,348,110,contato,135.0,1
V_M02099_M02143_TURN,V_M02099_M02143,turnaround,C,2026-03-12 20:20:00,2026-03-12 22:40:00,348,119,contato,245.0,1
V_M02101_M02124_TURN,V_M02101_M02124,turnaround,C,2026-03-12 20:25:00,2026-03-12 21:45:00,272,108,contato,125.0,1
V_M02103_M02127_TURN,V_M02103_M02127,turnaround,C,2026-03-12 20:35:00,2026-03-12 21:50:00,272,124,contato,270.0,1
V_M02104_M02147_TURN,V_M02104_M02147,turnaround,C,2026-03-12 20:40:00,2026-03-12 22:55:00,348,114,contato,155.0,1
V_M02108_M02148_TURN,V_M02108_M02148,turnaround,C,2026-03-12 20:45:00,2026-03-12 22:55:00,348,113,contato,150.0,1
V_M02107_M02132_TURN,V_M02107_M02132,turnaround,C,2026-03-12 20:45:00,2026-03-12 22:00:00,272,128,contato,290.0,1
V_M02110_M02149_TURN,V_M02110_M02149,turnaround,C,2026-03-12 20:50:00,2026-03-12 23:10:00,348,118,contato,240.0,1
V_M02109_M02146_TURN,V_M02109_M02146,turnaround,C,2026-03-12 20:50:00,2026-03-12 22:50:00,140,131,contato,305.0,1
V_M02111_M02150_TURN,V_M02111_M02150,turnaround,C,2026-03-12 20:55:00,2026-03-12 23:10:00,348,121,contato,255.0,1
V_M02115_M02139_TURN,V_M02115_M02139,turnaround,C,2026-03-12 21:00:00,2026-03-12 22:20:00,272,107,contato,120.0,1
V_M02114_M02152_TURN,V_M02114_M02152,turnaround,C,2026-03-12 21:00:00,2026-03-12 23:25:00,348,109,contato,130.0,1
V_M02113_M02136_TURN,V_M02113_M02136,turnaround,C,2026-03-12 21:00:00,2026-03-12 22:15:00,272,122,contato,260.0,1
V_M02117_M02151_TURN,V_M02117_M02151,turnaround,C,2026-03-12 21:05:00,2026-03-12 23:20:00,272,127,contato,285.0,1
V_M02121_M02155_TURN,V_M02121_M02155,turnaround,C,2026-03-12 21:15:00,2026-03-12 23:30:00,272,125,contato,275.0,1
V_M02123_M02156_TURN,V_M02123_M02156,turnaround,C,2026-03-12 21:35:00,2026-03-12 23:35:00,272,115,contato,160.0,1
V_M02126_M02153_TURN,V_M02126_M02153,turnaround,C,2026-03-12 21:45:00,2026-03-12 23:25:00,348,111,contato,140.0,1
V_M02129_M02160_TURN,V_M02129_M02160,turnaround,C,2026-03-12 21:50:00,2026-03-12 23:50:00,348,112,contato,145.0,1
V_M02140_M02157_TURN,V_M02140_M02157,turnaround,C,2026-03-12 22:25:00,2026-03-12 23:35:00,272,110,contato,135.0,1
V_M02144_M02159_TURN,V_M02144_M02159,turnaround,C,2026-03-12 22:40:00,2026-03-12 23:50:00,272,108,contato,125.0,1
V_M02145_M02161_TURN,V_M02145_M02161,turnaround,C,2026-03-12 22:50:00,2026-03-12 23:55:00,272,107,contato,120.0,1
V_M02163_M02164_TURN,V_M02163_M02164,turnaround,C,2026-03-13 00:20:00,2026-03-13 01:20:00,320,107,contato,120.0,1
V_M02165_M02182_TURN,V_M02165_M02182,turnaround,C,2026-03-13 05:00:00,2026-03-13 06:10:00,348,107,contato,120.0,1
V_M02166_M02177_TURN,V_M02166_M02177,turnaround,C,2026-03-13 05:00:00,2026-03-13 06:00:00,348,108,contato,125.0,1
V_M02168_M02181_TURN,V_M02168_M02181,turnaround,C,2026-03-13 05:05:00,2026-03-13 06:10:00,272,109,contato,130.0,1
V_M02167_M02179_TURN,V_M02167_M02179,turnaround,C,2026-03-13 05:05:00,2026-03-13 06:05:00,272,111,contato,140.0,1
V_M02170_M02183_TURN,V_M02170_M02183,turnaround,C,2026-03-13 05:10:00,2026-03-13 06:15:00,272,110,contato,135.0,1
V_M02171_M02208_TURN,V_M02171_M02208,turnaround,C,2026-03-13 05:10:00,2026-03-13 07:40:00,348,112,contato,145.0,1
V_M02172_M02213_TURN,V_M02172_M02213,turnaround,C,2026-03-13 05:15:00,2026-03-13 08:00:00,348,115,contato,160.0,1
V_M02173_M02214_TURN,V_M02173_M02214,turnaround,C,2026-03-13 05:20:00,2026-03-13 08:00:00,348,113,contato,150.0,1
V_M02174_M02217_TURN,V_M02174_M02217,turnaround,C,2026-03-13 05:25:00,2026-03-13 08:05:00,348,119,contato,245.0,1
V_M02175_M02219_TURN,V_M02175_M02219,turnaround,C,2026-03-13 05:30:00,2026-03-13 08:10:00,348,116,contato,230.0,1
V_M02185_M02227_TURN,V_M02185_M02227,turnaround,C,2026-03-13 06:25:00,2026-03-13 08:25:00,348,114,contato,155.0,1
V_M02188_M02224_TURN,V_M02188_M02224,turnaround,C,2026-03-13 06:45:00,2026-03-13 08:20:00,140,135,contato,325.0,1
V_M02189_M02228_TURN,V_M02189_M02228,turnaround,C,2026-03-13 06:50:00,2026-03-13 08:30:00,140,134,contato,320.0,1
V_M02191_M02218_TURN,V_M02191_M02218,turnaround,C,2026-03-13 06:55:00,2026-03-13 08:05:00,272,131,contato,305.0,1
V_M02190_M02210_TURN,V_M02190_M02210,turnaround,C,2026-03-13 06:55:00,2026-03-13 07:50:00,272,132,contato,310.0,1
V_M02193_M02225_TURN,V_M02193_M02225,turnaround,C,2026-03-13 07:00:00,2026-03-13 08:20:00,272,124,contato,270.0,1
V_M02192_M02223_TURN,V_M02192_M02223,turnaround,C,2026-03-13 07:00:00,2026-03-13 08:15:00,272,129,contato,295.0,1
V_M02195_M02231_TURN,V_M02195_M02231,turnaround,C,2026-03-13 07:05:00,2026-03-13 08:35:00,140,133,contato,315.0,1
V_M02196_M02212_TURN,V_M02196_M02212,turnaround,C,2026-03-13 07:10:00,2026-03-13 07:55:00,440,107,contato,120.0,1
V_M02199_M02211_TURN,V_M02199_M02211,turnaround,C,2026-03-13 07:10:00,2026-03-13 07:55:00,372,108,contato,125.0,1
V_M02197_M02229_TURN,V_M02197_M02229,turnaround,C,2026-03-13 07:10:00,2026-03-13 08:30:00,272,122,contato,260.0,1
V_M02198_M02226_TURN,V_M02198_M02226,turnaround,C,2026-03-13 07:10:00,2026-03-13 08:25:00,272,128,contato,290.0,1
V_M02200_M02232_TURN,V_M02200_M02232,turnaround,C,2026-03-13 07:15:00,2026-03-13 08:40:00,272,121,contato,255.0,1
V_M02201_M02234_TURN,V_M02201_M02234,turnaround,C,2026-03-13 07:15:00,2026-03-13 08:45:00,272,130,contato,300.0,1
V_M02204_M02215_TURN,V_M02204_M02215,turnaround,C,2026-03-13 07:20:00,2026-03-13 08:00:00,352,109,contato,130.0,1
V_M02203_M02236_TURN,V_M02203_M02236,turnaround,C,2026-03-13 07:20:00,2026-03-13 08:55:00,348,111,contato,140.0,1
V_M02202_M02242_TURN,V_M02202_M02242,turnaround,C,2026-03-13 07:20:00,2026-03-13 09:15:00,272,127,contato,285.0,1
V_M02206_M02238_TURN,V_M02206_M02238,turnaround,C,2026-03-13 07:25:00,2026-03-13 09:00:00,348,118,contato,240.0,1
V_M02207_M02245_TURN,V_M02207_M02245,turnaround,C,2026-03-13 07:30:00,2026-03-13 09:20:00,272,125,contato,275.0,1
V_M02209_M02237_TURN,V_M02209_M02237,turnaround,C,2026-03-13 07:45:00,2026-03-13 08:55:00,372,110,contato,135.0,1
V_M02220_M02246_TURN,V_M02220_M02246,turnaround,C,2026-03-13 08:10:00,2026-03-13 09:25:00,236,112,contato,145.0,1
V_M02230_M02244_TURN,V_M02230_M02244,turnaround,C,2026-03-13 08:35:00,2026-03-13 09:15:00,372,107,contato,120.0,1
V_M02233_M02247_TURN,V_M02233_M02247,turnaround,C,2026-03-13 08:45:00,2026-03-13 09:25:00,352,108,contato,125.0,1
V_M02239_M02251_TURN,V_M02239_M02251,turnaround,C,2026-03-13 09:05:00,2026-03-13 09:45:00,272,109,contato,130.0,1
V_M02248_M02253_TURN,V_M02248_M02253,turnaround,C,2026-03-13 09:25:00,2026-03-13 09:55:00,348,111,contato,140.0,1
V_M02249_M02256_TURN,V_M02249_M02256,turnaround,C,2026-03-13 09:30:00,2026-03-13 10:15:00,440,107,contato,120.0,1
V_M02250_M02257_TURN,V_M02250_M02257,turnaround,C,2026-03-13 09:35:00,2026-03-13 10:30:00,372,110,contato,135.0,1
V_M02252_M02259_TURN,V_M02252_M02259,turnaround,C,2026-03-13 09:50:00,2026-03-13 10:35:00,352,108,contato,125.0,1
V_M02254_M02261_TURN,V_M02254_M02261,turnaround,C,2026-03-13 10:00:00,2026-03-13 10:40:00,372,109,contato,130.0,1
V_M02258_M02265_TURN,V_M02258_M02265,turnaround,C,2026-03-13 10:30:00,2026-03-13 11:15:00,372,107,contato,120.0,1
V_M02260_M02266_TURN,V_M02260_M02266,turnaround,C,2026-03-13 10:40:00,2026-03-13 11:15:00,140,111,contato,140.0,1
V_M02262_M02277_TURN,V_M02262_M02277,turnaround,C,2026-03-13 10:55:00,2026-03-13 11:50:00,236,112,contato,145.0,1
V_M02263_M02275_TURN,V_M02263_M02275,turnaround,C,2026-03-13 11:05:00,2026-03-13 11:45:00,272,110,contato,135.0,1
V_M02264_M02279_TURN,V_M02264_M02279,turnaround,C,2026-03-13 11:10:00,2026-03-13 11:55:00,272,108,contato,125.0,1
V_M02267_M02296_TURN,V_M02267_M02296,turnaround,C,2026-03-13 11:15:00,2026-03-13 12:55:00,348,114,contato,155.0,1
V_M02268_M02281_TURN,V_M02268_M02281,turnaround,C,2026-03-13 11:20:00,2026-03-13 12:00:00,272,109,contato,130.0,1
V_M02269_M02316_TURN,V_M02269_M02316,turnaround,C,2026-03-13 11:20:00,2026-03-13 13:50:00,236,121,contato,255.0,1
V_M02270_M02286_TURN,V_M02270_M02286,turnaround,C,2026-03-13 11:30:00,2026-03-13 12:15:00,272,115,contato,160.0,1
V_M02273_M02287_TURN,V_M02273_M02287,turnaround,C,2026-03-13 11:40:00,2026-03-13 12:20:00,372,107,contato,120.0,1
V_M02272_M02301_TURN,V_M02272_M02301,turnaround,C,2026-03-13 11:40:00,2026-03-13 13:00:00,348,111,contato,140.0,1
V_M02274_M02292_TURN,V_M02274_M02292,turnaround,C,2026-03-13 11:45:00,2026-03-13 12:40:00,272,113,contato,150.0,1
V_M02276_M02294_TURN,V_M02276_M02294,turnaround,C,2026-03-13 11:50:00,2026-03-13 12:50:00,272,116,contato,230.0,1
V_M02278_M02295_TURN,V_M02278_M02295,turnaround,C,2026-03-13 11:55:00,2026-03-13 12:50:00,272,118,contato,240.0,1
V_M02280_M02298_TURN,V_M02280_M02298,turnaround,C,2026-03-13 12:00:00,2026-03-13 12:55:00,272,110,contato,135.0,1
V_M02282_M02300_TURN,V_M02282_M02300,turnaround,C,2026-03-13 12:05:00,2026-03-13 13:00:00,272,119,contato,245.0,1
V_M02283_M02293_TURN,V_M02283_M02293,turnaround,C,2026-03-13 12:05:00,2026-03-13 12:45:00,140,124,contato,270.0,1
V_M02285_M02304_TURN,V_M02285_M02304,turnaround,C,2026-03-13 12:10:00,2026-03-13 13:05:00,348,112,contato,145.0,1
V_M02284_M02303_TURN,V_M02284_M02303,turnaround,A,2026-03-13 12:10:00,2026-03-13 13:05:00,18,125,contato,275.0,1
V_M02289_M02305_TURN,V_M02289_M02305,turnaround,C,2026-03-13 12:25:00,2026-03-13 13:10:00,352,108,contato,125.0,1
V_M02290_M02302_TURN,V_M02290_M02302,turnaround,C,2026-03-13 12:25:00,2026-03-13 13:05:00,352,109,contato,130.0,1
V_M02288_M02309_TURN,V_M02288_M02309,turnaround,C,2026-03-13 12:25:00,2026-03-13 13:15:00,140,122,contato,260.0,1
V_M02291_M02311_TURN,V_M02291_M02311,turnaround,A,2026-03-13 12:40:00,2026-03-13 13:30:00,18,115,contato,160.0,1
V_M02297_M02314_TURN,V_M02297_M02314,turnaround,C,2026-03-13 12:55:00,2026-03-13 13:35:00,372,107,contato,120.0,1
V_M02299_M02318_TURN,V_M02299_M02318,turnaround,C,2026-03-13 13:00:00,2026-03-13 14:05:00,272,113,contato,150.0,1
V_M02306_M02323_TURN,V_M02306_M02323,turnaround,C,2026-03-13 13:10:00,2026-03-13 14:25:00,272,110,contato,135.0,1
V_M02308_M02378_ARR,V_M02308_M02378,arrival,C,2026-03-13 13:15:00,2026-03-13 14:00:00,118,111,contato,140.0,1
V_M02307_M02320_TURN,V_M02307_M02320,turnaround,C,2026-03-13 13:15:00,2026-03-13 14:10:00,140,114,contato,155.0,1
V_M02310_M02329_TURN,V_M02310_M02329,turnaround,C,2026-03-13 13:20:00,2026-03-13 14:50:00,348,109,contato,130.0,1
V_M02313_M02327_TURN,V_M02313_M02327,turnaround,C,2026-03-13 13:35:00,2026-03-13 14:40:00,272,108,contato,125.0,1
V_M02312_M02321_TURN,V_M02312_M02321,turnaround,C,2026-03-13 13:35:00,2026-03-13 14:10:00,140,112,contato,145.0,1
V_M02315_M02330_TURN,V_M02315_M02330,turnaround,C,2026-03-13 13:40:00,2026-03-13 14:50:00,348,116,contato,230.0,1
V_M02317_M02332_TURN,V_M02317_M02332,turnaround,C,2026-03-13 13:55:00,2026-03-13 14:55:00,348,107,contato,120.0,1
V_M02308_M02378_PARK,V_M02308_M02378,parking,C,2026-03-13 14:00:00,2026-03-13 16:35:00,0,229,estacionamento,785.0,0
V_M02319_M02333_TURN,V_M02319_M02333,turnaround,C,2026-03-13 14:10:00,2026-03-13 15:05:00,348,115,contato,160.0,1
V_M02322_M02336_TURN,V_M02322_M02336,turnaround,C,2026-03-13 14:15:00,2026-03-13 15:10:00,348,111,contato,140.0,1
V_M02324_M02337_TURN,V_M02324_M02337,turnaround,C,2026-03-13 14:25:00,2026-03-13 15:15:00,352,112,contato,145.0,1
V_M02325_M02340_TURN,V_M02325_M02340,turnaround,C,2026-03-13 14:30:00,2026-03-13 15:25:00,272,113,contato,150.0,1
V_M02326_M02338_TURN,V_M02326_M02338,turnaround,C,2026-03-13 14:40:00,2026-03-13 15:20:00,372,110,contato,135.0,1
V_M02328_M02344_TURN,V_M02328_M02344,turnaround,C,2026-03-13 14:50:00,2026-03-13 15:45:00,272,114,contato,155.0,1
V_M02331_M02341_TURN,V_M02331_M02341,turnaround,C,2026-03-13 14:55:00,2026-03-13 15:40:00,372,108,contato,125.0,1
V_M02334_M02346_TURN,V_M02334_M02346,turnaround,C,2026-03-13 15:05:00,2026-03-13 15:55:00,272,109,contato,130.0,1
V_M02335_M02348_TURN,V_M02335_M02348,turnaround,C,2026-03-13 15:10:00,2026-03-13 16:00:00,186,107,contato,120.0,1
V_M02339_M02350_TURN,V_M02339_M02350,turnaround,C,2026-03-13 15:25:00,2026-03-13 16:10:00,352,111,contato,140.0,1
V_M02342_M02360_TURN,V_M02342_M02360,turnaround,C,2026-03-13 15:40:00,2026-03-13 16:35:00,372,110,contato,135.0,1
V_M02343_M02357_TURN,V_M02343_M02357,turnaround,C,2026-03-13 15:40:00,2026-03-13 16:25:00,140,113,contato,150.0,1
V_M02345_M02361_TURN,V_M02345_M02361,turnaround,C,2026-03-13 15:55:00,2026-03-13 16:35:00,352,112,contato,145.0,1
V_M02347_M02366_TURN,V_M02347_M02366,turnaround,C,2026-03-13 16:00:00,2026-03-13 16:55:00,140,114,contato,155.0,1
V_M02349_M02373_TURN,V_M02349_M02373,turnaround,C,2026-03-13 16:05:00,2026-03-13 17:10:00,272,115,contato,160.0,1
V_M02351_M02375_TURN,V_M02351_M02375,turnaround,C,2026-03-13 16:10:00,2026-03-13 17:15:00,272,109,contato,130.0,1
V_M02352_M02370_TURN,V_M02352_M02370,turnaround,C,2026-03-13 16:10:00,2026-03-13 17:10:00,140,122,contato,260.0,1
V_M02354_M02368_TURN,V_M02354_M02368,turnaround,C,2026-03-13 16:15:00,2026-03-13 17:05:00,352,108,contato,125.0,1
V_M02353_M02379_TURN,V_M02353_M02379,turnaround,C,2026-03-13 16:15:00,2026-03-13 17:25:00,272,119,contato,245.0,1
V_M02355_M02369_TURN,V_M02355_M02369,turnaround,C,2026-03-13 16:20:00,2026-03-13 17:10:00,372,107,contato,120.0,1
V_M02356_M02385_TURN,V_M02356_M02385,turnaround,C,2026-03-13 16:25:00,2026-03-13 17:35:00,272,111,contato,140.0,1
V_M02359_M02389_TURN,V_M02359_M02389,turnaround,C,2026-03-13 16:30:00,2026-03-13 17:55:00,236,121,contato,255.0,1
V_M02358_M02381_TURN,V_M02358_M02381,turnaround,A,2026-03-13 16:30:00,2026-03-13 17:25:00,18,128,contato,290.0,1
V_M02362_M02376_TURN,V_M02362_M02376,turnaround,C,2026-03-13 16:35:00,2026-03-13 17:20:00,140,124,contato,270.0,1
V_M02308_M02378_DEP,V_M02308_M02378,departure,C,2026-03-13 16:35:00,2026-03-13 17:20:00,118,127,contato,285.0,1
V_M02363_M02393_TURN,V_M02363_M02393,turnaround,E,2026-03-13 16:40:00,2026-03-13 18:10:00,596,117,contato,235.0,1
V_M02364_M02386_TURN,V_M02364_M02386,turnaround,C,2026-03-13 16:50:00,2026-03-13 17:40:00,272,113,contato,150.0,1
V_M02365_M02382_TURN,V_M02365_M02382,turnaround,C,2026-03-13 16:50:00,2026-03-13 17:30:00,140,125,contato,275.0,1
V_M02367_M02387_TURN,V_M02367_M02387,turnaround,C,2026-03-13 17:00:00,2026-03-13 17:40:00,352,110,contato,135.0,1
V_M02372_M02390_TURN,V_M02372_M02390,turnaround,C,2026-03-13 17:10:00,2026-03-13 17:55:00,348,112,contato,145.0,1
V_M02374_M02395_TURN,V_M02374_M02395,turnaround,C,2026-03-13 17:15:00,2026-03-13 18:15:00,272,114,contato,155.0,1
V_M02377_M02396_TURN,V_M02377_M02396,turnaround,C,2026-03-13 17:20:00,2026-03-13 18:20:00,372,108,contato,125.0,1
V_M02380_M02392_TURN,V_M02380_M02392,turnaround,C,2026-03-13 17:25:00,2026-03-13 18:10:00,440,107,contato,120.0,1
V_M02384_M02397_TURN,V_M02384_M02397,turnaround,C,2026-03-13 17:35:00,2026-03-13 18:25:00,372,109,contato,130.0,1
V_M02383_M02398_TURN,V_M02383_M02398,turnaround,A,2026-03-13 17:35:00,2026-03-13 18:25:00,18,115,contato,160.0,1
V_M02388_M02402_TURN,V_M02388_M02402,turnaround,C,2026-03-13 17:50:00,2026-03-13 18:35:00,272,111,contato,140.0,1
V_M02391_M02405_TURN,V_M02391_M02405,turnaround,C,2026-03-13 18:10:00,2026-03-13 18:50:00,272,112,contato,145.0,1
V_M02394_M02408_TURN,V_M02394_M02408,turnaround,C,2026-03-13 18:15:00,2026-03-13 19:05:00,272,110,contato,135.0,1
V_M02399_M02407_TURN,V_M02399_M02407,turnaround,C,2026-03-13 18:25:00,2026-03-13 19:05:00,140,113,contato,150.0,1
V_M02400_M02410_TURN,V_M02400_M02410,turnaround,C,2026-03-13 18:30:00,2026-03-13 19:10:00,372,107,contato,120.0,1
V_M02401_M02412_TURN,V_M02401_M02412,turnaround,C,2026-03-13 18:35:00,2026-03-13 19:20:00,348,108,contato,125.0,1
V_M02403_M02447_TURN,V_M02403_M02447,turnaround,C,2026-03-13 18:40:00,2026-03-13 21:00:00,348,114,contato,155.0,1
V_M02404_M02414_TURN,V_M02404_M02414,turnaround,C,2026-03-13 18:45:00,2026-03-13 19:25:00,372,109,contato,130.0,1
V_M02406_M02419_TURN,V_M02406_M02419,turnaround,C,2026-03-13 19:00:00,2026-03-13 19:50:00,372,111,contato,140.0,1
V_M02409_M02434_TURN,V_M02409_M02434,turnaround,C,2026-03-13 19:10:00,2026-03-13 20:35:00,352,112,contato,145.0,1
V_M02411_M02424_TURN,V_M02411_M02424,turnaround,C,2026-03-13 19:15:00,2026-03-13 20:05:00,272,115,contato,160.0,1
V_M02415_M02427_TURN,V_M02415_M02427,turnaround,C,2026-03-13 19:30:00,2026-03-13 20:10:00,272,107,contato,120.0,1
V_M02416_M02457_TURN,V_M02416_M02457,turnaround,C,2026-03-13 19:35:00,2026-03-13 21:45:00,348,119,contato,245.0,1
V_M02417_M02431_TURN,V_M02417_M02431,turnaround,C,2026-03-13 19:45:00,2026-03-13 20:30:00,440,108,contato,125.0,1
V_M02418_M02449_TURN,V_M02418_M02449,turnaround,C,2026-03-13 19:50:00,2026-03-13 21:05:00,272,113,contato,150.0,1
V_M02421_M02440_TURN,V_M02421_M02440,turnaround,C,2026-03-13 19:55:00,2026-03-13 20:45:00,372,109,contato,130.0,1
V_M02422_M02437_TURN,V_M02422_M02437,turnaround,C,2026-03-13 19:55:00,2026-03-13 20:40:00,352,110,contato,135.0,1
V_M02420_M02464_TURN,V_M02420_M02464,turnaround,C,2026-03-13 19:55:00,2026-03-13 22:00:00,348,118,contato,240.0,1
V_M02425_M02467_TURN,V_M02425_M02467,turnaround,C,2026-03-13 20:05:00,2026-03-13 22:05:00,348,111,contato,140.0,1
V_M02426_M02458_TURN,V_M02426_M02458,turnaround,C,2026-03-13 20:10:00,2026-03-13 21:50:00,140,130,contato,300.0,1
V_M02428_M02480_TURN,V_M02428_M02480,turnaround,C,2026-03-13 20:20:00,2026-03-13 22:55:00,348,116,contato,230.0,1
V_M02429_M02454_TURN,V_M02429_M02454,turnaround,C,2026-03-13 20:25:00,2026-03-13 21:35:00,272,107,contato,120.0,1
